Gravity:,Z,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
105227,G,1.3902E-06,-5.9730E-06,-3.3728E-05,1.1277E-05,3.0252E-05,-1.8304E-06
105228,G,1.4462E-06,-5.9178E-06,-3.3241E-05,1.0900E-05,3.0746E-05,-2.0064E-06
105229,G,1.3324E-06,-6.4760E-06,-3.5112E-05,1.5049E-05,3.2623E-05,7.2788E-07
105230,G,1.1993E-06,-6.4135E-06,-3.5886E-05,1.4023E-05,3.0276E-05,7.2759E-07
105231,G,1.6507E-06,-6.5589E-06,-3.3311E-05,1.7778E-05,3.7310E-05,1.2414E-07
105232,G,1.4970E-06,-6.4926E-06,-3.4207E-05,1.6376E-05,3.4968E-05,2.2507E-07
105233,G,1.7313E-06,-6.5606E-06,-3.2823E-05,1.8579E-05,3.8057E-05,-2.3002E-07
105234,G,1.6479E-06,-6.4941E-06,-3.3275E-05,1.7883E-05,3.6770E-05,-4.1598E-07
105235,G,1.5744E-06,-6.4959E-06,-3.3743E-05,1.7121E-05,3.5996E-05,-7.6206E-08
105236,G,1.5651E-06,-6.4288E-06,-3.3706E-05,1.6913E-05,3.5053E-05,-5.8213E-07
105237,G,1.4149E-06,-6.4851E-06,-3.4669E-05,1.5661E-05,3.3816E-05,4.9349E-07
105238,G,1.2749E-06,-6.4215E-06,-3.5479E-05,1.4506E-05,3.1439E-05,5.2917E-07
105239,G,1.3511E-06,-6.4287E-06,-3.5050E-05,1.5055E-05,3.2499E-05,2.9456E-07
105240,G,1.6273E-06,-6.4158E-06,-3.3259E-05,1.7497E-05,3.5571E-05,-9.1589E-07
105241,G,1.5417E-06,-6.3482E-06,-3.3678E-05,1.6413E-05,3.4070E-05,-1.0237E-06
105242,G,1.4836E-06,-6.3648E-06,-3.4113E-05,1.6004E-05,3.3543E-05,-7.2369E-07
105243,G,8.5702E-07,-6.3321E-06,-3.7621E-05,1.2431E-05,2.4160E-05,1.0690E-06
105244,G,7.5527E-07,-6.2802E-06,-3.8195E-05,1.1636E-05,2.2146E-05,1.0164E-06
105245,G,6.6220E-07,-6.2330E-06,-3.8716E-05,1.0993E-05,2.0189E-05,9.5204E-07
105246,G,5.7471E-07,-6.1890E-06,-3.9193E-05,1.0346E-05,1.8347E-05,8.9500E-07
