Gravity:,X,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
100073,G,3.6102E-04,-2.9166E-06,-1.0770E-07,6.1034E-07,7.3890E-07,-6.9800E-05
100074,G,2.8453E-04,5.2921E-07,9.7907E-07,-1.4167E-06,3.3842E-05,-7.0813E-05
100075,G,3.5924E-04,-2.9143E-06,-1.2324E-07,6.0647E-07,1.5780E-06,-6.9693E-05
100076,G,2.8618E-04,5.2459E-07,9.4368E-07,-1.3544E-06,3.2651E-05,-7.0612E-05
100077,G,2.8784E-04,5.2053E-07,9.1016E-07,-1.2756E-06,3.1529E-05,-7.0431E-05
100078,G,3.5747E-04,-2.9123E-06,-1.3851E-07,5.8868E-07,2.3985E-06,-6.9596E-05
100079,G,3.5569E-04,-2.9105E-06,-1.5347E-07,5.8199E-07,3.2109E-06,-6.9507E-05
100080,G,2.8950E-04,5.1690E-07,8.7833E-07,-1.2238E-06,3.0467E-05,-7.0268E-05
100081,G,3.5392E-04,-2.9089E-06,-1.6818E-07,5.6624E-07,4.0063E-06,-6.9425E-05
100082,G,2.9117E-04,5.1366E-07,8.4792E-07,-1.1624E-06,2.9464E-05,-7.0121E-05
100083,G,3.5214E-04,-2.9075E-06,-1.8255E-07,5.5783E-07,4.7886E-06,-6.9350E-05
100084,G,2.9285E-04,5.1074E-07,8.1892E-07,-1.1200E-06,2.8511E-05,-6.9986E-05
100085,G,3.2557E-04,4.8707E-07,3.8673E-07,-8.2542E-07,1.5121E-05,-6.8922E-05
100086,G,3.1857E-04,-2.9012E-06,-4.1132E-07,4.3203E-07,1.7625E-05,-6.8987E-05
100087,G,3.5036E-04,-2.9062E-06,-1.9665E-07,5.4340E-07,5.5565E-06,-6.9281E-05
100088,G,2.9453E-04,5.0806E-07,7.9103E-07,-1.0718E-06,2.7606E-05,-6.9864E-05
100089,G,2.9622E-04,5.0569E-07,7.6424E-07,-1.0369E-06,2.6740E-05,-6.9753E-05
100090,G,3.4858E-04,-2.9052E-06,-2.1046E-07,5.3377E-07,6.3112E-06,-6.9219E-05
100091,G,3.4681E-04,-2.9042E-06,-2.2396E-07,5.2061E-07,7.0532E-06,-6.9164E-05
100092,G,2.9791E-04,5.0354E-07,7.3842E-07,-9.9939E-07,2.5911E-05,-6.9653E-05
100093,G,3.4503E-04,-2.9035E-06,-2.3719E-07,5.1110E-07,7.7813E-06,-6.9115E-05
100094,G,2.9961E-04,5.0160E-07,7.1342E-07,-9.7199E-07,2.5115E-05,-6.9563E-05
100095,G,3.0131E-04,4.9979E-07,6.8911E-07,-9.4400E-07,2.4346E-05,-6.9480E-05
100096,G,3.4325E-04,-2.9029E-06,-2.5016E-07,5.0016E-07,8.4989E-06,-6.9072E-05
100097,G,3.4148E-04,-2.9023E-06,-2.6284E-07,4.9023E-07,9.2021E-06,-6.9034E-05
100098,G,3.2207E-04,-2.9014E-06,-3.8950E-07,4.2876E-07,1.6373E-05,-6.8945E-05
100099,G,3.0302E-04,4.9828E-07,6.6552E-07,-9.2178E-07,2.3605E-05,-6.9404E-05
