Case =,Hot,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
100130,G,2.5875E-05,1.9377E-06,1.1274E-04,4.7027E-06,1.2862E-05,-1.6943E-05
100131,G,3.3662E-05,1.2835E-06,1.1557E-04,5.0256E-06,1.3065E-05,-1.6942E-05
100132,G,2.9993E-05,1.1465E-06,1.1396E-04,4.8708E-06,1.2958E-05,-1.6945E-05
100133,G,2.9314E-05,2.1611E-06,1.1437E-04,4.8573E-06,1.2971E-05,-1.6945E-05
100134,G,2.5086E-05,2.0835E-06,1.1249E-04,4.6635E-06,1.2844E-05,-1.6943E-05
100135,G,3.4566E-05,1.0945E-06,1.1581E-04,5.0645E-06,1.3082E-05,-1.6941E-05
100136,G,2.9735E-05,2.0785E-06,1.1449E-04,4.8731E-06,1.2980E-05,-1.6945E-05
100137,G,2.5480E-05,2.0110E-06,1.1261E-04,4.6823E-06,1.2852E-05,-1.6943E-05
100138,G,3.4112E-05,1.1897E-06,1.1569E-04,5.0458E-06,1.3075E-05,-1.6941E-05
100139,G,2.6676E-05,1.7878E-06,1.1298E-04,4.7376E-06,1.2881E-05,-1.6944E-05
100140,G,3.2769E-05,1.4681E-06,1.1533E-04,4.9907E-06,1.3046E-05,-1.6943E-05
100141,G,2.4696E-05,2.1547E-06,1.1236E-04,4.6434E-06,1.2834E-05,-1.6942E-05
100142,G,3.5023E-05,9.9833E-07,1.1593E-04,5.0842E-06,1.3092E-05,-1.6940E-05
100143,G,2.3544E-05,2.3626E-06,1.1199E-04,4.5767E-06,1.2804E-05,-1.6939E-05
100144,G,3.6408E-05,7.0278E-07,1.1628E-04,5.1489E-06,1.3121E-05,-1.6937E-05
100145,G,2.4308E-05,2.2250E-06,1.1224E-04,4.6225E-06,1.2821E-05,-1.6941E-05
100146,G,3.5483E-05,9.0086E-07,1.1605E-04,5.1047E-06,1.3104E-05,-1.6939E-05
100147,G,3.5943E-05,8.0273E-07,1.1616E-04,5.1274E-06,1.3113E-05,-1.6938E-05
100148,G,2.3925E-05,2.2941E-06,1.1211E-04,4.5990E-06,1.2811E-05,-1.6940E-05
100149,G,2.2787E-05,2.4964E-06,1.1173E-04,4.5277E-06,1.2780E-05,-1.6937E-05
100150,G,3.7351E-05,4.9887E-07,1.1652E-04,5.1947E-06,1.3143E-05,-1.6935E-05
100151,G,2.3165E-05,2.4298E-06,1.1186E-04,4.5536E-06,1.2792E-05,-1.6938E-05
100152,G,3.6877E-05,6.0188E-07,1.1640E-04,5.1703E-06,1.3132E-05,-1.6936E-05
100153,G,3.7823E-05,3.9576E-07,1.1663E-04,5.2198E-06,1.3152E-05,-1.6933E-05
100154,G,2.2416E-05,2.5616E-06,1.1161E-04,4.4996E-06,1.2771E-05,-1.6936E-05
100155,G,2.2045E-05,2.6263E-06,1.1148E-04,4.4730E-06,1.2759E-05,-1.6934E-05
100156,G,3.8302E-05,2.9034E-07,1.1675E-04,5.2436E-06,1.3163E-05,-1.6932E-05
100157,G,2.1679E-05,2.6897E-06,1.1136E-04,4.4404E-06,1.2749E-05,-1.6933E-05
100158,G,3.8781E-05,1.8451E-07,1.1687E-04,5.2715E-06,1.3173E-05,-1.6931E-05
100159,G,2.1313E-05,2.7526E-06,1.1123E-04,4.4122E-06,1.2738E-05,-1.6932E-05
100160,G,3.9267E-05,7.6311E-08,1.1698E-04,5.2947E-06,1.3184E-05,-1.6929E-05
100161,G,2.0952E-05,2.8143E-06,1.1110E-04,4.3739E-06,1.2727E-05,-1.6930E-05
100162,G,3.9754E-05,-3.2732E-08,1.1710E-04,5.3253E-06,1.3196E-05,-1.6927E-05
100163,G,2.0594E-05,2.8753E-06,1.1098E-04,4.3435E-06,1.2717E-05,-1.6928E-05
100164,G,4.0244E-05,-1.4322E-07,1.1722E-04,5.3472E-06,1.3207E-05,-1.6925E-05
100165,G,2.0238E-05,2.9353E-06,1.1085E-04,4.2983E-06,1.2707E-05,-1.6927E-05
100166,G,4.0737E-05,-2.5512E-07,1.1733E-04,5.3798E-06,1.3219E-05,-1.6923E-05
100167,G,1.9886E-05,2.9947E-06,1.1073E-04,4.2701E-06,1.2698E-05,-1.6924E-05
100168,G,4.1233E-05,-3.6857E-07,1.1745E-04,5.3941E-06,1.3233E-05,-1.6920E-05
100169,G,4.1730E-05,-4.8278E-07,1.1757E-04,5.4336E-06,1.3248E-05,-1.6918E-05
100170,G,1.9538E-05,3.0529E-06,1.1060E-04,4.2100E-06,1.2684E-05,-1.6923E-05
100171,G,1.9192E-05,3.1110E-06,1.1048E-04,4.2028E-06,1.2681E-05,-1.6917E-05
100172,G,4.2232E-05,-5.9951E-07,1.1768E-04,5.4194E-06,1.3263E-05,-1.6909E-05
100173,G,1.8849E-05,3.1677E-06,1.1035E-04,4.1251E-06,1.2664E-05,-1.6926E-05
100174,G,4.2737E-05,-7.1714E-07,1.1780E-04,5.4632E-06,1.3283E-05,-1.6919E-05
100175,G,1.8508E-05,3.2258E-06,1.1023E-04,4.0764E-06,1.2657E-05,-1.6958E-05
100176,G,4.3247E-05,-8.3860E-07,1.1791E-04,5.4811E-06,1.3320E-05,-1.6945E-05
100177,G,4.3001E-05,-2.1047E-06,1.1692E-04,5.3945E-06,1.3289E-05,-1.6851E-05
100178,G,1.8766E-05,4.4882E-06,1.1117E-04,4.1554E-06,1.2543E-05,-1.6836E-05
100179,G,4.2491E-05,-1.9890E-06,1.1680E-04,5.3547E-06,1.3221E-05,-1.6928E-05
100180,G,1.9107E-05,4.4358E-06,1.1130E-04,4.2412E-06,1.2649E-05,-1.6921E-05
100181,G,1.9450E-05,4.3789E-06,1.1143E-04,4.1947E-06,1.2689E-05,-1.6911E-05
100182,G,4.1985E-05,-1.8712E-06,1.1669E-04,5.4262E-06,1.3182E-05,-1.6919E-05
100183,G,4.1483E-05,-1.7551E-06,1.1657E-04,5.3647E-06,1.3199E-05,-1.6919E-05
100184,G,1.9795E-05,4.3216E-06,1.1155E-04,4.2870E-06,1.2691E-05,-1.6916E-05
100185,G,4.0984E-05,-1.6402E-06,1.1646E-04,5.3778E-06,1.3178E-05,-1.6920E-05
100186,G,2.0144E-05,4.2631E-06,1.1168E-04,4.2880E-06,1.2716E-05,-1.6918E-05
100187,G,2.0496E-05,4.2040E-06,1.1181E-04,4.3536E-06,1.2733E-05,-1.6922E-05
100188,G,4.0488E-05,-1.5269E-06,1.1634E-04,5.3314E-06,1.3169E-05,-1.6923E-05
100189,G,3.9995E-05,-1.4151E-06,1.1623E-04,5.3231E-06,1.3159E-05,-1.6924E-05
100190,G,2.0851E-05,4.1441E-06,1.1193E-04,4.3700E-06,1.2747E-05,-1.6924E-05
100191,G,3.9506E-05,-1.3048E-06,1.1611E-04,5.2854E-06,1.3146E-05,-1.6926E-05
100192,G,2.1209E-05,4.0833E-06,1.1206E-04,4.4195E-06,1.2765E-05,-1.6928E-05
100193,G,3.9019E-05,-1.1958E-06,1.1600E-04,5.2691E-06,1.3138E-05,-1.6927E-05
100194,G,2.1570E-05,4.0216E-06,1.1219E-04,4.4404E-06,1.2776E-05,-1.6929E-05
100195,G,3.8536E-05,-1.0883E-06,1.1588E-04,5.2359E-06,1.3124E-05,-1.6930E-05
100196,G,2.1934E-05,3.9591E-06,1.1231E-04,4.4807E-06,1.2793E-05,-1.6932E-05
100197,G,3.8055E-05,-9.8207E-07,1.1576E-04,5.2159E-06,1.3117E-05,-1.6931E-05
100198,G,2.2301E-05,3.8957E-06,1.1244E-04,4.5032E-06,1.2803E-05,-1.6933E-05
100199,G,3.7577E-05,-8.7710E-07,1.1565E-04,5.1871E-06,1.3104E-05,-1.6933E-05
100200,G,2.2671E-05,3.8312E-06,1.1257E-04,4.5362E-06,1.2817E-05,-1.6935E-05
100201,G,3.7103E-05,-7.7364E-07,1.1553E-04,5.1662E-06,1.3095E-05,-1.6934E-05
