,Point ID,,X,Y,Z
GRID,112059,,-5.88736E-01,-7.75070E-02,9.14480E-01
GRID,112060,,-5.60123E-01,-4.40820E-02,9.18183E-01
GRID,112061,,-6.18173E-01,-8.13830E-02,9.10854E-01
GRID,112062,,-6.45519E-01,-8.49830E-02,9.07325E-01
GRID,112063,,-6.70922E-01,-8.83280E-02,9.03907E-01
GRID,112064,,-6.94523E-01,-9.14340E-02,9.00611E-01
GRID,112065,,-7.16448E-01,-9.43210E-02,8.97445E-01
GRID,112066,,-7.36817E-01,-9.70030E-02,8.94413E-01
GRID,112067,,-7.55743E-01,-9.94950E-02,8.91519E-01
GRID,112068,,-7.73326E-01,-1.01810E-01,8.88763E-01
GRID,112069,,-7.82001E-01,-1.02952E-01,8.88763E-01
GRID,112070,,2.15013E-01,5.19086E-01,9.18183E-01
GRID,112071,,1.87551E-01,5.29628E-01,9.18183E-01
GRID,112072,,2.27244E-01,5.48615E-01,9.14480E-01
GRID,112073,,2.38606E-01,5.76045E-01,9.10854E-01
GRID,112074,,2.49160E-01,6.01527E-01,9.07325E-01
GRID,112075,,2.58966E-01,6.25199E-01,9.03907E-01
GRID,112076,,2.68075E-01,6.47191E-01,9.00611E-01
GRID,112077,,2.76538E-01,6.67623E-01,8.97445E-01
GRID,112078,,2.84400E-01,6.86604E-01,8.94413E-01
GRID,112079,,2.91705E-01,7.04239E-01,8.91519E-01
GRID,112080,,2.98493E-01,7.20625E-01,8.88763E-01
GRID,112081,,3.00406E-01,7.25244E-01,8.88763E-01
GRID,112082,,3.01841E-01,7.28709E-01,8.88763E-01
GRID,112083,,3.04233E-01,7.34483E-01,8.88763E-01
GRID,112084,,-5.27268E-01,-1.38070E-02,9.21937E-01
GRID,112085,,-5.61663E-01,-1.47070E-02,9.18183E-01
GRID,112086,,-5.27268E-01,1.38071E-02,9.21937E-01
GRID,112087,,-5.25824E-01,4.13831E-02,9.21937E-01
GRID,112088,,1.49804E-01,5.05729E-01,9.21937E-01
GRID,112089,,1.23131E-01,5.12876E-01,9.21937E-01
GRID,112090,,9.61201E-02,5.18617E-01,9.21937E-01
GRID,112091,,1.59576E-01,5.38718E-01,9.18183E-01
GRID,112092,,-5.22936E-01,6.88459E-02,9.21937E-01
GRID,112093,,-5.18617E-01,9.61201E-02,9.21937E-01
GRID,112094,,-5.12876E-01,1.23131E-01,9.21937E-01
GRID,112095,,6.88458E-02,5.22936E-01,9.21937E-01
GRID,112096,,4.13831E-02,5.25824E-01,9.21937E-01
GRID,112097,,1.38070E-02,5.27268E-01,9.21937E-01
GRID,112098,,-5.05729E-01,1.49804E-01,9.21937E-01
GRID,112099,,-4.97195E-01,1.76066E-01,9.21937E-01
GRID,112100,,-4.87300E-01,2.01846E-01,9.21937E-01
GRID,112101,,-4.76068E-01,2.27073E-01,9.21937E-01
GRID,112102,,-4.63531E-01,2.51676E-01,9.21937E-01
GRID,112103,,-4.49724E-01,2.75591E-01,9.21937E-01
GRID,112104,,-4.34684E-01,2.98751E-01,9.21937E-01
GRID,112105,,-4.18454E-01,3.21090E-01,9.21937E-01
GRID,112106,,-4.01075E-01,3.42551E-01,9.21937E-01
GRID,112107,,-3.82598E-01,3.63072E-01,9.21937E-01
GRID,112108,,-3.63072E-01,3.82598E-01,9.21937E-01
GRID,112109,,-3.42550E-01,4.01076E-01,9.21937E-01
GRID,112110,,-3.21091E-01,4.18453E-01,9.21937E-01
GRID,112111,,-2.98750E-01,4.34685E-01,9.21937E-01
GRID,112112,,-2.75592E-01,4.49724E-01,9.21937E-01
GRID,112113,,-2.51677E-01,4.63532E-01,9.21937E-01
GRID,112114,,-2.27073E-01,4.76068E-01,9.21937E-01
GRID,112115,,-2.01846E-01,4.87299E-01,9.21937E-01
GRID,112116,,-1.76066E-01,4.97196E-01,9.21937E-01
GRID,112117,,-1.49804E-01,5.05729E-01,9.21937E-01
GRID,112118,,-1.23131E-01,5.12876E-01,9.21937E-01
GRID,112119,,-9.61190E-02,5.18617E-01,9.21937E-01
GRID,112120,,-6.88450E-02,5.22937E-01,9.21937E-01
GRID,112121,,-4.13820E-02,5.25823E-01,9.21937E-01
GRID,112122,,-1.38070E-02,5.27268E-01,9.21937E-01
GRID,112123,,-5.91986E-01,-4.65900E-02,9.14480E-01
GRID,112124,,-6.21585E-01,-4.89190E-02,9.10854E-01
GRID,112125,,-5.93613E-01,-1.55440E-02,9.14480E-01
GRID,112126,,-6.49081E-01,-5.10830E-02,9.07325E-01
GRID,112127,,-6.74625E-01,-5.30930E-02,9.03907E-01
GRID,112128,,-6.98356E-01,-5.49610E-02,9.00611E-01
GRID,112129,,-7.20402E-01,-5.66960E-02,8.97445E-01
GRID,112130,,-7.40884E-01,-5.83080E-02,8.94413E-01
GRID,112131,,-7.59914E-01,-5.98050E-02,8.91519E-01
GRID,112132,,-7.77594E-01,-6.11980E-02,8.88763E-01
GRID,112133,,-7.82579E-01,-6.15890E-02,8.88763E-01
GRID,112134,,-7.86318E-01,-6.18830E-02,8.88763E-01
GRID,112135,,-7.92548E-01,-6.23740E-02,8.88763E-01
GRID,112136,,1.98220E-01,5.59756E-01,9.14480E-01
GRID,112137,,1.68653E-01,5.69363E-01,9.14480E-01
GRID,112138,,2.08131E-01,5.87744E-01,9.10854E-01
GRID,112139,,2.17338E-01,6.13743E-01,9.07325E-01
GRID,112140,,2.25891E-01,6.37896E-01,9.03907E-01
GRID,112141,,2.33837E-01,6.60334E-01,9.00611E-01
GRID,112142,,2.41218E-01,6.81181E-01,8.97445E-01
GRID,112143,,2.48077E-01,7.00548E-01,8.94413E-01
GRID,112144,,2.54449E-01,7.18541E-01,8.91519E-01
GRID,112145,,2.60368E-01,7.35259E-01,8.88763E-01
GRID,112146,,2.63290E-01,7.43507E-01,8.88763E-01
GRID,112147,,-5.61663E-01,1.47076E-02,9.18183E-01
GRID,112148,,-5.93613E-01,1.55443E-02,9.14480E-01
GRID,112149,,-5.60123E-01,4.40826E-02,9.18183E-01
GRID,112150,,-5.57049E-01,7.33368E-02,9.18183E-01
GRID,112151,,1.31163E-01,5.46331E-01,9.18183E-01
GRID,112152,,1.02390E-01,5.52447E-01,9.18183E-01
GRID,112153,,7.33367E-02,5.57049E-01,9.18183E-01
GRID,112154,,1.38624E-01,5.77410E-01,9.14480E-01
GRID,112155,,-5.52447E-01,1.02390E-01,9.18183E-01
GRID,112156,,-5.46331E-01,1.31163E-01,9.18183E-01
GRID,112157,,-5.38718E-01,1.59576E-01,9.18183E-01
GRID,112158,,4.40826E-02,5.60123E-01,9.18183E-01
GRID,112159,,1.47076E-02,5.61663E-01,9.18183E-01
GRID,112160,,-1.47070E-02,5.61663E-01,9.18183E-01
GRID,112161,,-5.29628E-01,1.87551E-01,9.18183E-01
GRID,112162,,-5.19086E-01,2.15013E-01,9.18183E-01
GRID,112163,,-5.07123E-01,2.41885E-01,9.18183E-01
GRID,112164,,-4.93768E-01,2.68095E-01,9.18183E-01
GRID,112165,,-4.79060E-01,2.93568E-01,9.18183E-01
GRID,112166,,-4.63039E-01,3.18238E-01,9.18183E-01
GRID,112167,,-4.45750E-01,3.42036E-01,9.18183E-01
GRID,112168,,-4.27238E-01,3.64895E-01,9.18183E-01
GRID,112169,,-4.07556E-01,3.86756E-01,9.18183E-01
GRID,112170,,-3.86755E-01,4.07556E-01,9.18183E-01
GRID,112171,,-3.64896E-01,4.27238E-01,9.18183E-01
GRID,112172,,-3.42036E-01,4.45749E-01,9.18183E-01
GRID,112173,,-3.18238E-01,4.63039E-01,9.18183E-01
GRID,112174,,-2.93569E-01,4.79060E-01,9.18183E-01
GRID,112175,,-2.68094E-01,4.93768E-01,9.18183E-01
GRID,112176,,-2.41885E-01,5.07122E-01,9.18183E-01
GRID,112177,,-2.15013E-01,5.19087E-01,9.18183E-01
GRID,112178,,-1.87551E-01,5.29628E-01,9.18183E-01
GRID,112179,,-1.59576E-01,5.38717E-01,9.18183E-01
GRID,112180,,-1.31162E-01,5.46331E-01,9.18183E-01
GRID,112181,,-1.02390E-01,5.52447E-01,9.18183E-01
GRID,112182,,-7.33360E-02,5.57048E-01,9.18183E-01
GRID,112183,,-4.40820E-02,5.60123E-01,9.18183E-01
GRID,112184,,-6.23293E-01,-1.63210E-02,9.10854E-01
GRID,112185,,-6.50865E-01,-1.70430E-02,9.07325E-01
GRID,112186,,-6.23293E-01,1.63215E-02,9.10854E-01
GRID,112187,,-6.76479E-01,-1.77140E-02,9.03907E-01
GRID,112188,,-7.00275E-01,-1.83370E-02,9.00611E-01
GRID,112189,,-7.22381E-01,-1.89160E-02,8.97445E-01
GRID,112190,,-7.42920E-01,-1.94540E-02,8.94413E-01
GRID,112191,,-7.62002E-01,-1.99530E-02,8.91519E-01
GRID,112192,,-7.79731E-01,-2.04180E-02,8.88763E-01
GRID,112193,,1.77085E-01,5.97830E-01,9.10854E-01
GRID,112194,,1.45555E-01,6.06279E-01,9.10854E-01
GRID,112195,,1.84919E-01,6.24277E-01,9.07325E-01
GRID,112196,,1.92196E-01,6.48844E-01,9.03907E-01
GRID,112197,,1.98957E-01,6.71667E-01,9.00611E-01
GRID,112198,,2.05238E-01,6.92872E-01,8.97445E-01
GRID,112199,,2.11073E-01,7.12570E-01,8.94413E-01
GRID,112200,,2.16494E-01,7.30874E-01,8.91519E-01
GRID,112201,,2.21532E-01,7.47878E-01,8.88763E-01
GRID,112202,,-5.91986E-01,4.65903E-02,9.14480E-01
GRID,112203,,-6.21585E-01,4.89198E-02,9.10854E-01
GRID,112204,,-5.88737E-01,7.75085E-02,9.14480E-01
GRID,112205,,-5.83873E-01,1.08214E-01,9.14480E-01
GRID,112206,,1.08214E-01,5.83873E-01,9.14480E-01
GRID,112207,,7.75084E-02,5.88737E-01,9.14480E-01
GRID,112208,,4.65902E-02,5.91986E-01,9.14480E-01
GRID,112209,,1.13625E-01,6.13066E-01,9.10854E-01
GRID,112210,,-5.77410E-01,1.38624E-01,9.14480E-01
GRID,112211,,-5.69363E-01,1.68653E-01,9.14480E-01
GRID,112212,,-5.59756E-01,1.98220E-01,9.14480E-01
GRID,112213,,1.55442E-02,5.93613E-01,9.14480E-01
GRID,112214,,-4.65900E-02,5.91986E-01,9.14480E-01
GRID,112215,,-1.55440E-02,5.93613E-01,9.14480E-01
GRID,112216,,-5.48615E-01,2.27244E-01,9.14480E-01
GRID,112217,,-5.35970E-01,2.55645E-01,9.14480E-01
GRID,112218,,-5.21856E-01,2.83345E-01,9.14480E-01
GRID,112219,,-5.06311E-01,3.10269E-01,9.14480E-01
GRID,112220,,-4.89380E-01,3.36342E-01,9.14480E-01
GRID,112221,,-4.71106E-01,3.61493E-01,9.14480E-01
GRID,112222,,-4.51542E-01,3.85653E-01,9.14480E-01
GRID,112223,,-4.30740E-01,4.08757E-01,9.14480E-01
GRID,112224,,-4.08757E-01,4.30740E-01,9.14480E-01
GRID,112225,,-3.85653E-01,4.51542E-01,9.14480E-01
GRID,112226,,-3.61493E-01,4.71107E-01,9.14480E-01
GRID,112227,,-3.36342E-01,4.89379E-01,9.14480E-01
GRID,112228,,-3.10268E-01,5.06312E-01,9.14480E-01
GRID,112229,,-2.83345E-01,5.21856E-01,9.14480E-01
GRID,112230,,-2.55645E-01,5.35970E-01,9.14480E-01
GRID,112231,,-2.27244E-01,5.48614E-01,9.14480E-01
GRID,112232,,-1.98220E-01,5.59756E-01,9.14480E-01
GRID,112233,,-1.68653E-01,5.69363E-01,9.14480E-01
GRID,112234,,-1.38623E-01,5.77409E-01,9.14480E-01
GRID,112235,,-1.08214E-01,5.83873E-01,9.14480E-01
GRID,112236,,-7.75070E-02,5.88736E-01,9.14480E-01
GRID,112237,,-6.50865E-01,1.70435E-02,9.07325E-01
GRID,112238,,-6.76480E-01,1.77142E-02,9.03907E-01
GRID,112239,,-6.49082E-01,5.10837E-02,9.07325E-01
GRID,112240,,-7.00275E-01,1.83373E-02,9.00611E-01
GRID,112241,,-7.22382E-01,1.89162E-02,8.97445E-01
GRID,112242,,-7.42920E-01,1.94541E-02,8.94413E-01
GRID,112243,,-7.62003E-01,1.99537E-02,8.91519E-01
GRID,112244,,-7.79731E-01,2.04180E-02,8.88763E-01
GRID,112245,,-7.88479E-01,2.06470E-02,8.88763E-01
GRID,112246,,1.51994E-01,6.33099E-01,9.07325E-01
GRID,112247,,1.18652E-01,6.40185E-01,9.07325E-01
GRID,112248,,1.57975E-01,6.58014E-01,9.03907E-01
GRID,112249,,1.63532E-01,6.81160E-01,9.00611E-01
GRID,112250,,1.68694E-01,7.02664E-01,8.97445E-01
GRID,112251,,1.73491E-01,7.22641E-01,8.94413E-01
GRID,112252,,1.77947E-01,7.41202E-01,8.91519E-01
GRID,112253,,1.82088E-01,7.58447E-01,8.88763E-01
GRID,112254,,1.83255E-01,7.63309E-01,8.88763E-01
GRID,112255,,1.84130E-01,7.66955E-01,8.88763E-01
GRID,112256,,1.85589E-01,7.73032E-01,8.88763E-01
GRID,112257,,-6.18172E-01,8.13840E-02,9.10854E-01
GRID,112258,,-6.45518E-01,8.49844E-02,9.07325E-01
GRID,112259,,-6.13066E-01,1.13625E-01,9.10854E-01
GRID,112260,,-6.06279E-01,1.45554E-01,9.10854E-01
GRID,112261,,8.13838E-02,6.18172E-01,9.10854E-01
GRID,112262,,4.89197E-02,6.21585E-01,9.10854E-01
GRID,112263,,1.63215E-02,6.23293E-01,9.10854E-01
GRID,112264,,8.49844E-02,6.45518E-01,9.07325E-01
GRID,112265,,-5.97830E-01,1.77085E-01,9.10854E-01
GRID,112266,,-5.87744E-01,2.08131E-01,9.10854E-01
GRID,112267,,-5.76045E-01,2.38606E-01,9.10854E-01
GRID,112268,,-8.13830E-02,6.18173E-01,9.10854E-01
GRID,112269,,-4.89190E-02,6.21585E-01,9.10854E-01
GRID,112270,,-1.63210E-02,6.23293E-01,9.10854E-01
GRID,112271,,-5.62769E-01,2.68426E-01,9.10854E-01
GRID,112272,,-5.47949E-01,2.97511E-01,9.10854E-01
GRID,112273,,-5.31627E-01,3.25781E-01,9.10854E-01
GRID,112274,,-5.13849E-01,3.53158E-01,9.10854E-01
GRID,112275,,-4.94661E-01,3.79567E-01,9.10854E-01
GRID,112276,,-4.74118E-01,4.04935E-01,9.10854E-01
GRID,112277,,-4.52276E-01,4.29194E-01,9.10854E-01
GRID,112278,,-4.29194E-01,4.52276E-01,9.10854E-01
GRID,112279,,-4.04936E-01,4.74119E-01,9.10854E-01
GRID,112280,,-3.79567E-01,4.94662E-01,9.10854E-01
GRID,112281,,-3.53158E-01,5.13849E-01,9.10854E-01
GRID,112282,,-3.25781E-01,5.31627E-01,9.10854E-01
GRID,112283,,-2.97512E-01,5.47949E-01,9.10854E-01
GRID,112284,,-2.68427E-01,5.62768E-01,9.10854E-01
GRID,112285,,-2.38606E-01,5.76045E-01,9.10854E-01
GRID,112286,,-2.08131E-01,5.87743E-01,9.10854E-01
GRID,112287,,-1.77086E-01,5.97830E-01,9.10854E-01
GRID,112288,,-1.45554E-01,6.06280E-01,9.10854E-01
GRID,112289,,-1.13625E-01,6.13066E-01,9.10854E-01
GRID,112290,,-6.74625E-01,5.30941E-02,9.03907E-01
GRID,112291,,-6.98356E-01,5.49617E-02,9.00611E-01
GRID,112292,,-6.70922E-01,8.83286E-02,9.03907E-01
GRID,112293,,-7.20402E-01,5.66968E-02,8.97445E-01
GRID,112294,,-7.40884E-01,5.83088E-02,8.94413E-01
GRID,112295,,-7.59914E-01,5.98065E-02,8.91519E-01
GRID,112296,,-7.77594E-01,6.11979E-02,8.88763E-01
GRID,112297,,-7.82578E-01,6.15902E-02,8.88763E-01
GRID,112298,,-7.86317E-01,6.18845E-02,8.88763E-01
GRID,112299,,-7.92547E-01,6.23748E-02,8.88763E-01
GRID,112300,,1.23321E-01,6.65379E-01,9.03907E-01
GRID,112301,,8.83286E-02,6.70922E-01,9.03907E-01
GRID,112302,,1.27659E-01,6.88785E-01,9.00611E-01
GRID,112303,,1.31689E-01,7.10529E-01,8.97445E-01
GRID,112304,,1.35433E-01,7.30731E-01,8.94413E-01
GRID,112305,,1.38912E-01,7.49499E-01,8.91519E-01
GRID,112306,,1.42144E-01,7.66938E-01,8.88763E-01
GRID,112307,,1.43738E-01,7.75540E-01,8.88763E-01
GRID,112308,,-6.40186E-01,1.18652E-01,9.07325E-01
GRID,112309,,-6.65379E-01,1.23321E-01,9.03907E-01
GRID,112310,,-6.33099E-01,1.51994E-01,9.07325E-01
GRID,112311,,-6.24277E-01,1.84919E-01,9.07325E-01
GRID,112312,,5.10837E-02,6.49082E-01,9.07325E-01
GRID,112313,,1.70435E-02,6.50865E-01,9.07325E-01
GRID,112314,,-1.70430E-02,6.50865E-01,9.07325E-01
GRID,112315,,5.30941E-02,6.74625E-01,9.03907E-01
GRID,112316,,-6.13743E-01,2.17338E-01,9.07325E-01
GRID,112317,,-6.01527E-01,2.49160E-01,9.07325E-01
GRID,112318,,-5.87663E-01,2.80301E-01,9.07325E-01
GRID,112319,,-1.18652E-01,6.40185E-01,9.07325E-01
GRID,112320,,-8.49830E-02,6.45519E-01,9.07325E-01
GRID,112321,,-5.10830E-02,6.49081E-01,9.07325E-01
GRID,112322,,-5.72188E-01,3.10672E-01,9.07325E-01
GRID,112323,,-5.55144E-01,3.40193E-01,9.07325E-01
GRID,112324,,-5.36579E-01,3.68780E-01,9.07325E-01
GRID,112325,,-5.16543E-01,3.96357E-01,9.07325E-01
GRID,112326,,-4.95092E-01,4.22848E-01,9.07325E-01
GRID,112327,,-4.72283E-01,4.48180E-01,9.07325E-01
GRID,112328,,-4.48180E-01,4.72283E-01,9.07325E-01
GRID,112329,,-4.22848E-01,4.95092E-01,9.07325E-01
GRID,112330,,-3.96357E-01,5.16544E-01,9.07325E-01
GRID,112331,,-3.68780E-01,5.36579E-01,9.07325E-01
GRID,112332,,-3.40193E-01,5.55144E-01,9.07325E-01
GRID,112333,,-3.10673E-01,5.72188E-01,9.07325E-01
GRID,112334,,-2.80301E-01,5.87663E-01,9.07325E-01
GRID,112335,,-2.49161E-01,6.01527E-01,9.07325E-01
GRID,112336,,-2.17337E-01,6.13743E-01,9.07325E-01
GRID,112337,,-1.84919E-01,6.24276E-01,9.07325E-01
GRID,112338,,-1.51994E-01,6.33098E-01,9.07325E-01
GRID,112339,,-6.94523E-01,9.14359E-02,9.00611E-01
GRID,112340,,-7.16448E-01,9.43219E-02,8.97445E-01
GRID,112341,,-6.88785E-01,1.27659E-01,9.00611E-01
GRID,112342,,-7.36817E-01,9.70036E-02,8.94413E-01
GRID,112343,,-7.55742E-01,9.94951E-02,8.91519E-01
GRID,112344,,-7.73325E-01,1.01811E-01,8.88763E-01
GRID,112345,,9.14359E-02,6.94523E-01,9.00611E-01
GRID,112346,,5.49617E-02,6.98356E-01,9.00611E-01
GRID,112347,,9.43219E-02,7.16448E-01,8.97445E-01
GRID,112348,,9.70036E-02,7.36817E-01,8.94413E-01
GRID,112349,,9.94951E-02,7.55742E-01,8.91519E-01
GRID,112350,,1.01811E-01,7.73325E-01,8.88763E-01
GRID,112351,,-6.58014E-01,1.57975E-01,9.03907E-01
GRID,112352,,-6.81160E-01,1.63532E-01,9.00611E-01
GRID,112353,,-6.48844E-01,1.92196E-01,9.03907E-01
GRID,112354,,-6.37896E-01,2.25891E-01,9.03907E-01
GRID,112355,,1.77142E-02,6.76480E-01,9.03907E-01
GRID,112356,,-5.30930E-02,6.74625E-01,9.03907E-01
GRID,112357,,-1.77140E-02,6.76479E-01,9.03907E-01
GRID,112358,,1.83373E-02,7.00275E-01,9.00611E-01
GRID,112359,,-6.25199E-01,2.58966E-01,9.03907E-01
GRID,112360,,-6.10790E-01,2.91331E-01,9.03907E-01
GRID,112361,,-5.94705E-01,3.22899E-01,9.03907E-01
GRID,112362,,-1.57975E-01,6.58013E-01,9.03907E-01
GRID,112363,,-1.23321E-01,6.65380E-01,9.03907E-01
GRID,112364,,-8.83280E-02,6.70922E-01,9.03907E-01
GRID,112365,,-5.76991E-01,3.53580E-01,9.03907E-01
GRID,112366,,-5.57696E-01,3.83294E-01,9.03907E-01
GRID,112367,,-5.36871E-01,4.11956E-01,9.03907E-01
GRID,112368,,-5.14576E-01,4.39489E-01,9.03907E-01
GRID,112369,,-4.90869E-01,4.65817E-01,9.03907E-01
GRID,112370,,-4.65817E-01,4.90869E-01,9.03907E-01
GRID,112371,,-4.39489E-01,5.14575E-01,9.03907E-01
GRID,112372,,-4.11956E-01,5.36871E-01,9.03907E-01
GRID,112373,,-3.83293E-01,5.57696E-01,9.03907E-01
GRID,112374,,-3.53581E-01,5.76991E-01,9.03907E-01
GRID,112375,,-3.22899E-01,5.94705E-01,9.03907E-01
GRID,112376,,-2.91331E-01,6.10789E-01,9.03907E-01
GRID,112377,,-2.58967E-01,6.25199E-01,9.03907E-01
GRID,112378,,-2.25891E-01,6.37897E-01,9.03907E-01
GRID,112379,,-1.92197E-01,6.48844E-01,9.03907E-01
GRID,112380,,-7.10529E-01,1.31689E-01,8.97445E-01
GRID,112381,,-7.30731E-01,1.35433E-01,8.94413E-01
GRID,112382,,-7.02664E-01,1.68694E-01,8.97445E-01
GRID,112383,,-7.49499E-01,1.38911E-01,8.91519E-01
GRID,112384,,-7.66938E-01,1.42144E-01,8.88763E-01
GRID,112385,,-7.75540E-01,1.43738E-01,8.88763E-01
GRID,112386,,5.66967E-02,7.20402E-01,8.97445E-01
GRID,112387,,1.89161E-02,7.22382E-01,8.97445E-01
GRID,112388,,5.83087E-02,7.40884E-01,8.94413E-01
GRID,112389,,5.98064E-02,7.59914E-01,8.91519E-01
GRID,112390,,6.11978E-02,7.77594E-01,8.88763E-01
GRID,112391,,6.15902E-02,7.82578E-01,8.88763E-01
GRID,112392,,6.18844E-02,7.86317E-01,8.88763E-01
GRID,112393,,6.23747E-02,7.92547E-01,8.88763E-01
GRID,112394,,-6.71667E-01,1.98957E-01,9.00611E-01
GRID,112395,,-6.92872E-01,2.05238E-01,8.97445E-01
GRID,112396,,-6.60334E-01,2.33837E-01,9.00611E-01
GRID,112397,,-6.47191E-01,2.68075E-01,9.00611E-01
GRID,112398,,-9.14340E-02,6.94523E-01,9.00611E-01
GRID,112399,,-5.49610E-02,6.98356E-01,9.00611E-01
GRID,112400,,-1.83370E-02,7.00275E-01,9.00611E-01
GRID,112401,,-1.89160E-02,7.22381E-01,8.97445E-01
GRID,112402,,-6.32274E-01,3.01579E-01,9.00611E-01
GRID,112403,,-6.15625E-01,3.34257E-01,9.00611E-01
GRID,112404,,-5.97287E-01,3.66018E-01,9.00611E-01
GRID,112405,,-1.98957E-01,6.71668E-01,9.00611E-01
GRID,112406,,-1.63532E-01,6.81160E-01,9.00611E-01
GRID,112407,,-1.27659E-01,6.88785E-01,9.00611E-01
GRID,112408,,-5.77313E-01,3.96776E-01,9.00611E-01
GRID,112409,,-5.55756E-01,4.26446E-01,9.00611E-01
GRID,112410,,-5.32676E-01,4.54948E-01,9.00611E-01
GRID,112411,,-5.08136E-01,4.82203E-01,9.00611E-01
GRID,112412,,-4.82203E-01,5.08136E-01,9.00611E-01
GRID,112413,,-4.54948E-01,5.32675E-01,9.00611E-01
GRID,112414,,-4.26446E-01,5.55756E-01,9.00611E-01
GRID,112415,,-3.96776E-01,5.77312E-01,9.00611E-01
GRID,112416,,-3.66019E-01,5.97287E-01,9.00611E-01
GRID,112417,,-3.34257E-01,6.15624E-01,9.00611E-01
GRID,112418,,-3.01579E-01,6.32274E-01,9.00611E-01
GRID,112419,,-2.68075E-01,6.47191E-01,9.00611E-01
GRID,112420,,-2.33837E-01,6.60334E-01,9.00611E-01
GRID,112421,,-7.22641E-01,1.73491E-01,8.94413E-01
GRID,112422,,-7.41202E-01,1.77947E-01,8.91519E-01
GRID,112423,,-7.12570E-01,2.11073E-01,8.94413E-01
GRID,112424,,-7.58447E-01,1.82087E-01,8.88763E-01
GRID,112425,,-7.63309E-01,1.83255E-01,8.88763E-01
GRID,112426,,-7.66955E-01,1.84130E-01,8.88763E-01
GRID,112427,,-7.73033E-01,1.85589E-01,8.88763E-01
GRID,112428,,1.94540E-02,7.42920E-01,8.94413E-01
GRID,112429,,-1.94540E-02,7.42920E-01,8.94413E-01
GRID,112430,,1.99536E-02,7.62003E-01,8.91519E-01
GRID,112431,,2.04179E-02,7.79731E-01,8.88763E-01
GRID,112432,,2.06470E-02,7.88479E-01,8.88763E-01
GRID,112433,,-6.81181E-01,2.41218E-01,8.97445E-01
GRID,112434,,-7.00548E-01,2.48077E-01,8.94413E-01
GRID,112435,,-6.67623E-01,2.76538E-01,8.97445E-01
GRID,112436,,-6.52235E-01,3.11100E-01,8.97445E-01
GRID,112437,,-1.31689E-01,7.10529E-01,8.97445E-01
GRID,112438,,-9.43210E-02,7.16448E-01,8.97445E-01
GRID,112439,,-5.66960E-02,7.20402E-01,8.97445E-01
GRID,112440,,-5.83080E-02,7.40884E-01,8.94413E-01
GRID,112441,,-6.35060E-01,3.44809E-01,8.97445E-01
GRID,112442,,-6.16143E-01,3.77573E-01,8.97445E-01
GRID,112443,,-5.95538E-01,4.09302E-01,8.97445E-01
GRID,112444,,-2.41219E-01,6.81181E-01,8.97445E-01
GRID,112445,,-2.05238E-01,6.92872E-01,8.97445E-01
GRID,112446,,-1.68694E-01,7.02663E-01,8.97445E-01
GRID,112447,,-5.73301E-01,4.39909E-01,8.97445E-01
GRID,112448,,-5.49491E-01,4.69310E-01,8.97445E-01
GRID,112449,,-5.24177E-01,4.97425E-01,8.97445E-01
GRID,112450,,-4.97426E-01,5.24177E-01,8.97445E-01
GRID,112451,,-4.69311E-01,5.49492E-01,8.97445E-01
GRID,112452,,-4.39909E-01,5.73301E-01,8.97445E-01
GRID,112453,,-4.09302E-01,5.95538E-01,8.97445E-01
GRID,112454,,-3.77573E-01,6.16143E-01,8.97445E-01
GRID,112455,,-3.44809E-01,6.35060E-01,8.97445E-01
GRID,112456,,-3.11100E-01,6.52235E-01,8.97445E-01
GRID,112457,,-2.76538E-01,6.67623E-01,8.97445E-01
GRID,112458,,-7.30874E-01,2.16494E-01,8.91519E-01
GRID,112459,,-7.47878E-01,2.21532E-01,8.88763E-01
GRID,112460,,-7.18541E-01,2.54449E-01,8.91519E-01
GRID,112461,,-5.98050E-02,7.59914E-01,8.91519E-01
GRID,112462,,-1.99530E-02,7.62002E-01,8.91519E-01
GRID,112463,,-2.04180E-02,7.79731E-01,8.88763E-01
GRID,112464,,-6.86604E-01,2.84400E-01,8.94413E-01
GRID,112465,,-7.04239E-01,2.91705E-01,8.91519E-01
GRID,112466,,-6.70779E-01,3.19945E-01,8.94413E-01
GRID,112467,,-6.53114E-01,3.54612E-01,8.94413E-01
GRID,112468,,-1.73491E-01,7.22641E-01,8.94413E-01
GRID,112469,,-1.35433E-01,7.30730E-01,8.94413E-01
GRID,112470,,-9.70030E-02,7.36817E-01,8.94413E-01
GRID,112471,,-9.94950E-02,7.55743E-01,8.91519E-01
GRID,112472,,-6.33661E-01,3.88308E-01,8.94413E-01
GRID,112473,,-6.12470E-01,4.20939E-01,8.94413E-01
GRID,112474,,-5.89600E-01,4.52416E-01,8.94413E-01
GRID,112475,,-2.84401E-01,6.86605E-01,8.94413E-01
GRID,112476,,-2.48077E-01,7.00547E-01,8.94413E-01
GRID,112477,,-2.11073E-01,7.12571E-01,8.94413E-01
GRID,112478,,-5.65115E-01,4.82653E-01,8.94413E-01
GRID,112479,,-5.39080E-01,5.11568E-01,8.94413E-01
GRID,112480,,-5.11568E-01,5.39080E-01,8.94413E-01
GRID,112481,,-4.82653E-01,5.65114E-01,8.94413E-01
GRID,112482,,-4.52416E-01,5.89600E-01,8.94413E-01
GRID,112483,,-4.20939E-01,6.12470E-01,8.94413E-01
